Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
83701,1,USED,2019,Buick,Enclave Essence,,28599,Gasoline,Red Quartz Tintcoat,18,Shale,26,AWD,9-Speed Automatic,3.6,6,4513,4.5,https://www.cars.com/vehicledetail/detail/805381494/overview/
83701,1,USED,2017,Nissan,Murano SL,,17969,Gasoline,White,21,Graphite,28,AWD,Automatic CVT,3.5,6,32035,4.8,https://www.cars.com/vehicledetail/detail/801682973/overview/
83701,1,USED,2018,Chevrolet,Traverse High Country,,30279,Gasoline,Sable Brown Metallic,17,Brown,25,AWD,9-Speed Automatic,3.6,6,34084,4.7,https://www.cars.com/vehicledetail/detail/806210336/overview/
83701,1,USED,2019,Subaru,WRX Premium,,23389,Gasoline,Crystal White Pearl,21,Black,27,AWD,Automatic CVT,2.0,6,8691,4.5,https://www.cars.com/vehicledetail/detail/806587969/overview/
83701,1,NEW,2020,Ford,EcoSport SE,,21830,Gasoline,Lightning Blue Metallic,27,Ebony,29,4WD,Automatic,,,3,4.2,https://www.cars.com/vehicledetail/detail/798024112/overview/
83701,1,USED,2017,Nissan,Altima 2.5 SR,,13789,Gasoline,White,26,Sport Interior,37,FWD,Automatic CVT,2.5,6,6212,4.8,https://www.cars.com/vehicledetail/detail/806304412/overview/
83701,1,USED,2017,Chevrolet,Cruze LS,,10299,Gasoline,Summit White,28,Jet Black,39,FWD,6-Speed Automatic,1.4,6,22692,4.8,https://www.cars.com/vehicledetail/detail/807337694/overview/
83701,1,USED,2018,Buick,Envision Essence,,19289,E85 Flex Fuel,Ebony Twilight Metallic,22,Light Neutral,29,AWD,6-Speed Automatic,2.5,6,16861,4.8,https://www.cars.com/vehicledetail/detail/794133029/overview/
83701,1,USED,2018,Dodge,Journey Crossroad,,15689,Gasoline,Granite Pearlcoat,19,Black,25,AWD,Automatic,3.6,6,34122,4.7,https://www.cars.com/vehicledetail/detail/806587894/overview/
83701,1,USED,2019,Subaru,Impreza 2.0i Sport,,16299,Gasoline,Crystal Black Silica,23,Black,31,AWD,5-Speed Manual,2.0,6,18865,4.7,https://www.cars.com/vehicledetail/detail/802876803/overview/
